,timestamp,tag,type,description,test
8214,2025-01-12 19:16:09.999999993,V160,H,VLV POS FEED A HIGH ALM,53
8215,2025-01-12 19:45:29.999999993,AIR002_2,H,SEP UFLW E CONC HIGH ALM,53
8216,2025-01-12 21:16:59.999999993,FIR123,H,FLW COND CW HIGH ALM,53
8217,2025-01-12 21:40:29.999999993,AIR001_5,H,REACT FEED E CONC HIGH ALM,53
8218,2025-01-12 21:49:09.999999993,AIR003_5,H,PURGE E CONC HIGH ALM,53
8219,2025-01-12 22:19:49.999999993,AIR003_8,L,PURGE H CONC LOW ALM,53
8220,2025-01-12 22:24:29.999999993,AIR001_1,L,REACT FEED A CONC LOW ALM,53
8221,2025-01-12 22:57:39.999999993,AIR002_3,H,SEP UFLW F CONC HIGH ALM,53
8222,2025-01-12 22:58:59.999999993,AIR003_1,L,PURGE A CONC LOW ALM,53
8223,2025-01-13 00:29:19.999999993,AIR003_4,H,PURGE D CONC HIGH ALM,53
8224,2025-01-13 01:39:29.999999993,K100,L,COMP WORK LOW ALM,53
8225,2025-01-13 01:45:59.999999993,AIR001_4,H,REACT FEED D CONC HIGH ALM,53
8226,2025-01-13 02:01:39.999999993,FIR114,L,FLW COMP RCYCL LOW ALM,53
8227,2025-01-13 02:09:19.999999993,AIR003_7,L,PURGE G CONC LOW ALM,53
8228,2025-01-13 03:04:19.999999993,TIR113,L,FLW FEED A LOW ALM,53
8229,2025-01-13 04:29:29.999999993,TIR111,L,TEMP STRIP LOW ALM,53
8230,2025-01-13 06:32:49.999999993,FIR119,H,UFLW SEP HIGH ALM,53
8231,2025-01-13 07:05:09.999999993,FIR104,L,FLW REACT FEED LOW ALM,53
8232,2025-01-13 07:51:49.999999993,AIR001_6,L,REACT FEED F CONC LOW ALM,53
8233,2025-01-13 08:31:59.999999993,FIR100,H,FLW FEED A HIGH ALM,53
8234,2025-01-13 09:09:09.999999993,AIR003_3,L,PURGE C CONC LOW ALM,53
8235,2025-01-13 09:14:39.999999993,FIR104,L NR,FLW REACT FEED LOW ALM RECOVERED,53
8236,2025-01-13 09:17:09.999999993,AIR001_3,L,REACT FEED C CONC LOW ALM,53
8237,2025-01-13 09:30:19.999999993,FIR115,L,FLW PURGE LOW ALM,53
8238,2025-01-13 09:38:09.999999993,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED,53
8239,2025-01-13 09:41:59.999999993,TIR113,L NR,FLW FEED A LOW ALM RECOVERED,53
8240,2025-01-13 09:43:19.999999993,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED,53
8241,2025-01-13 09:44:29.999999993,FIR115,L NR,FLW PURGE LOW ALM RECOVERED,53
8242,2025-01-13 09:50:29.999999993,FIR114,L NR,FLW COMP RCYCL LOW ALM RECOVERED,53
8243,2025-01-13 09:50:49.999999993,K100,L NR,COMP WORK LOW ALM RECOVERED,53
8244,2025-01-13 09:59:29.999999993,TIR111,L NR,TEMP STRIP LOW ALM RECOVERED,53
8245,2025-01-13 10:10:29.999999993,AIR001_4,H NR,REACT FEED D CONC HIGH ALM RECOVERED,53
8246,2025-01-13 10:16:09.999999993,FIR115,H,FLW PURGE HIGH ALM,53
8247,2025-01-13 10:22:39.999999993,V167,H,VLV POS PURGE HIGH ALM,53
8248,2025-01-13 10:27:59.999999993,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED,53
8249,2025-01-13 10:28:09.999999993,AIR001_1,H,REACT FEED A CONC HIGH ALM,53
8250,2025-01-13 10:33:29.999999993,AIR003_1,H,PURGE A CONC HIGH ALM,53
8251,2025-01-13 10:38:59.999999993,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED,53
8252,2025-01-13 10:45:09.999999993,AIR003_7,L NR,PURGE G CONC LOW ALM RECOVERED,53
8253,2025-01-13 10:53:39.999999993,AIR003_4,H NR,PURGE D CONC HIGH ALM RECOVERED,53
8254,2025-01-13 10:56:29.999999993,FIR123,L,FLW COND CW LOW ALM,53
8255,2025-01-13 11:10:29.999999993,AIR001_2,L,REACT FEED B CONC LOW ALM,53
8256,2025-01-13 11:11:19.999999993,K100,H,COMP WORK HIGH ALM,53
8257,2025-01-13 11:12:19.999999993,AIR002_3,H NR,SEP UFLW F CONC HIGH ALM RECOVERED,53
8258,2025-01-13 11:15:59.999999993,AIR003_8,H,PURGE H CONC HIGH ALM,53
8259,2025-01-13 11:17:19.999999993,FIR119,H NR,UFLW SEP HIGH ALM RECOVERED,53
8260,2025-01-13 11:17:29.999999993,FIR114,H,FLW COMP RCYCL HIGH ALM,53
8261,2025-01-13 11:24:39.999999993,FIR104,H,FLW REACT FEED HIGH ALM,53
8262,2025-01-13 11:28:09.999999993,AIR003_2,L,PURGE B CONC LOW ALM,53
8263,2025-01-13 11:33:19.999999993,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED,53
8264,2025-01-13 11:36:09.999999993,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED,53
8265,2025-01-13 11:41:09.999999993,PIR108,H,PRES REACT HIGH ALM,53
8266,2025-01-13 11:44:39.999999993,V160,H NR,VLV POS FEED A HIGH ALM RECOVERED,53
8267,2025-01-13 11:46:59.999999993,AIR001_4,L,REACT FEED D CONC LOW ALM,53
8268,2025-01-13 11:54:59.999999993,AIR002_3,L,SEP UFLW F CONC LOW ALM,53
8269,2025-01-13 11:56:49.999999993,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,53
8270,2025-01-13 11:57:19.999999993,FIR100,H NR,FLW FEED A HIGH ALM RECOVERED,53
8271,2025-01-13 11:58:19.999999993,LIR117,L,LEVEL SEP LOW ALM,53
8272,2025-01-13 12:02:59.999999993,TIR113,H,FLW FEED A HIGH ALM,53
8273,2025-01-13 12:12:19.999999993,AIR003_6,L,PURGE F CONC LOW ALM,53
8274,2025-01-13 12:12:39.999999993,AIR002_2,L,SEP UFLW E CONC LOW ALM,53
8275,2025-01-13 12:14:19.999999993,AIR001_5,L,REACT FEED E CONC LOW ALM,53
8276,2025-01-13 12:18:49.999999993,AIR003_5,L,PURGE E CONC LOW ALM,53
8277,2025-01-13 12:30:49.999999993,AIR003_7,H,PURGE G CONC HIGH ALM,53
8278,2025-01-13 13:07:39.999999993,AIR103_2,H,C FEED B CONC HIGH ALM,53
8279,2025-01-13 13:17:39.999999993,AIR103_2,H NR,C FEED B CONC HIGH ALM RECOVERED,53
8280,2025-01-13 13:30:09.999999993,AIR003_4,L,PURGE D CONC LOW ALM,53
8281,2025-01-13 13:43:59.999999993,FIR119,L,UFLW SEP LOW ALM,53
8282,2025-01-13 13:53:59.999999993,TIR111,H,TEMP STRIP HIGH ALM,53
8283,2025-01-13 14:00:19.999999993,PIR108,H NR,PRES REACT HIGH ALM RECOVERED,53
8284,2025-01-13 14:38:59.999999993,AIR003_4,L NR,PURGE D CONC LOW ALM RECOVERED,53
8285,2025-01-13 14:46:19.999999993,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED,53
8286,2025-01-13 14:57:49.999999993,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED,53
8287,2025-01-13 14:59:09.999999993,AIR003_4,L,PURGE D CONC LOW ALM,53
8288,2025-01-13 15:06:19.999999993,LIR110,L,LVL STRIP LOW ALM,53
8289,2025-01-13 15:14:39.999999993,AIR003_4,L NR,PURGE D CONC LOW ALM RECOVERED,53
8290,2025-01-13 15:33:59.999999993,AIR003_3,H,PURGE C CONC HIGH ALM,53
8291,2025-01-13 15:34:39.999999993,TIR111,H NR,TEMP STRIP HIGH ALM RECOVERED,53
8292,2025-01-13 15:40:49.999999993,AIR003_4,L,PURGE D CONC LOW ALM,53
8293,2025-01-13 15:57:09.999999993,AIR001_3,H,REACT FEED C CONC HIGH ALM,53
8294,2025-01-13 16:04:19.999999993,LIR110,LL,LVL STRIP LOW LOW ALM,53
8295,2025-01-13 16:12:19.999999993,LIR117,L NR,LEVEL SEP LOW ALM RECOVERED,53
8296,2025-01-13 16:22:09.999999993,AIR003_4,L NR,PURGE D CONC LOW ALM RECOVERED,53
8297,2025-01-13 16:30:19.999999993,TIR113,H NR,FLW FEED A HIGH ALM RECOVERED,53
8298,2025-01-13 17:00:59.999999993,FIR104,H NR,FLW REACT FEED HIGH ALM RECOVERED,53
8299,2025-01-13 17:07:19.999999993,AIR001_4,L NR,REACT FEED D CONC LOW ALM RECOVERED,53
8300,2025-01-13 17:16:09.999999993,FIR114,H NR,FLW COMP RCYCL HIGH ALM RECOVERED,53
8301,2025-01-13 17:39:49.999999993,K100,H NR,COMP WORK HIGH ALM RECOVERED,53
8302,2025-01-13 17:40:19.999999993,V167,H NR,VLV POS PURGE HIGH ALM RECOVERED,53
8303,2025-01-13 17:46:09.999999993,FIR115,H NR,FLW PURGE HIGH ALM RECOVERED,53
8304,2025-01-13 18:17:39.999999993,FIR115,L,FLW PURGE LOW ALM,53
8305,2025-01-13 18:28:09.999999993,FIR119,L NR,UFLW SEP LOW ALM RECOVERED,53
8306,2025-01-13 18:37:29.999999993,V167,L,VLV POS PURGE LOW ALM,53
8307,2025-01-13 18:43:29.999999993,FIR123,L NR,FLW COND CW LOW ALM RECOVERED,53
8308,2025-01-13 18:59:29.999999993,AIR003_5,L NR,PURGE E CONC LOW ALM RECOVERED,53
8309,2025-01-13 19:11:59.999999993,AIR001_5,L NR,REACT FEED E CONC LOW ALM RECOVERED,53
8310,2025-01-13 19:32:09.999999993,LIR110,LL NR,LVL STRIP LOW LOW ALM RECOVERED,53
8311,2025-01-13 19:32:19.999999993,LIR110,L NR,LVL STRIP LOW ALM RECOVERED,53
8312,2025-01-13 20:58:39.999999993,PIR116,L,PRES SEP LOW ALM,53
8313,2025-01-13 21:04:29.999999993,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED,53
8314,2025-01-13 21:13:49.999999993,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED,53
8315,2025-01-13 21:24:09.999999993,AIR003_5,H,PURGE E CONC HIGH ALM,53
8316,2025-01-13 21:33:09.999999993,AIR001_5,H,REACT FEED E CONC HIGH ALM,53
8317,2025-01-13 21:54:29.999999993,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED,53
8318,2025-01-13 22:23:29.999999993,AIR003_1,H NR,PURGE A CONC HIGH ALM RECOVERED,53
8319,2025-01-13 22:39:19.999999993,AIR001_1,H NR,REACT FEED A CONC HIGH ALM RECOVERED,53
8320,2025-01-13 22:42:29.999999993,AIR002_2,H,SEP UFLW E CONC HIGH ALM,53
8321,2025-01-13 22:46:29.999999993,FIR123,H,FLW COND CW HIGH ALM,53
8322,2025-01-13 23:00:19.999999993,AIR001_4,H,REACT FEED D CONC HIGH ALM,53
8323,2025-01-13 23:18:59.999999993,AIR003_4,H,PURGE D CONC HIGH ALM,53
8324,2025-01-13 23:27:19.999999993,FIR114,L,FLW COMP RCYCL LOW ALM,53
8325,2025-01-13 23:41:09.999999993,AIR003_7,H NR,PURGE G CONC HIGH ALM RECOVERED,53
8326,2025-01-14 00:06:29.999999993,AIR003_3,L,PURGE C CONC LOW ALM,53
8327,2025-01-14 00:17:29.999999993,AIR003_8,H NR,PURGE H CONC HIGH ALM RECOVERED,53
8328,2025-01-14 00:33:49.999999993,K100,L,COMP WORK LOW ALM,53
8329,2025-01-14 00:40:29.999999993,AIR003_6,L NR,PURGE F CONC LOW ALM RECOVERED,53
8330,2025-01-14 00:49:19.999999993,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED,53
8331,2025-01-14 01:00:49.999999993,PIR116,L NR,PRES SEP LOW ALM RECOVERED,53
8332,2025-01-14 01:12:39.999999993,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED,53
8333,2025-01-14 02:33:49.999999993,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED,53
8334,2025-01-14 03:14:49.999999993,AIR002_3,H,SEP UFLW F CONC HIGH ALM,53
8335,2025-01-14 03:45:09.999999993,AIR003_2,L NR,PURGE B CONC LOW ALM RECOVERED,53
8336,2025-01-14 04:24:39.999999993,AIR003_3,L,PURGE C CONC LOW ALM,53
8337,2025-01-14 06:00:09.999999993,AIR003_4,H NR,PURGE D CONC HIGH ALM RECOVERED,53
8338,2025-01-14 06:01:59.999999993,AIR001_6,H,REACT FEED F CONC HIGH ALM,53
8339,2025-01-14 06:05:29.999999993,AIR001_2,L NR,REACT FEED B CONC LOW ALM RECOVERED,53
8340,2025-01-14 06:11:29.999999993,AIR003_4,H,PURGE D CONC HIGH ALM,53
8341,2025-01-14 06:13:39.999999993,AIR001_4,H NR,REACT FEED D CONC HIGH ALM RECOVERED,53
8342,2025-01-14 06:24:29.999999993,AIR003_4,H NR,PURGE D CONC HIGH ALM RECOVERED,53
8343,2025-01-14 06:37:59.999999993,AIR003_6,H,PURGE F CONC HIGH ALM,53
8344,2025-01-14 07:18:09.999999993,FIR114,L NR,FLW COMP RCYCL LOW ALM RECOVERED,53
8345,2025-01-14 07:21:59.999999993,K100,L NR,COMP WORK LOW ALM RECOVERED,53
8346,2025-01-14 07:54:49.999999993,V167,L NR,VLV POS PURGE LOW ALM RECOVERED,53
8347,2025-01-14 08:06:59.999999993,FIR115,L NR,FLW PURGE LOW ALM RECOVERED,53
8348,2025-01-14 08:31:49.999999993,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED,53
8349,2025-01-14 08:46:39.999999993,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED,53
8350,2025-01-14 08:47:19.999999993,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED,53
8351,2025-01-14 09:05:39.999999993,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED,53
8352,2025-01-14 10:09:29.999999993,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,53
8353,2025-01-14 10:25:39.999999993,AIR002_3,H NR,SEP UFLW F CONC HIGH ALM RECOVERED,53
8354,2025-01-14 11:30:29.999999993,AIR003_6,H NR,PURGE F CONC HIGH ALM RECOVERED,53
8355,2025-01-14 12:08:29.999999993,LIR110,L,LVL STRIP LOW ALM,53
8356,2025-01-14 12:12:29.999999993,AIR002_2,L,SEP UFLW E CONC LOW ALM,53
8357,2025-01-14 12:29:29.999999993,AIR001_6,H NR,REACT FEED F CONC HIGH ALM RECOVERED,53
8358,2025-01-14 12:38:09.999999993,AIR003_3,H,PURGE C CONC HIGH ALM,53
8359,2025-01-14 14:02:09.999999993,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED,53
8360,2025-01-14 15:46:09.999999993,LIR110,L NR,LVL STRIP LOW ALM RECOVERED,53
8361,2025-01-14 16:38:59.999999993,AIR002_3,L,SEP UFLW F CONC LOW ALM,53
8362,2025-01-14 16:57:39.999999993,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED,53
8363,2025-01-14 17:51:19.999999993,AIR002_3,L,SEP UFLW F CONC LOW ALM,53
8364,2025-01-14 17:59:29.999999993,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED,53
8365,2025-01-14 19:56:39.999999993,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED,53
8366,2025-01-15 01:42:19.999999993,AIR002_2,H,SEP UFLW E CONC HIGH ALM,53
8367,2025-01-15 01:56:39.999999993,AIR103_2,H,C FEED B CONC HIGH ALM,53
8368,2025-01-15 01:58:59.999999993,AIR103_2,H NR,C FEED B CONC HIGH ALM RECOVERED,53
8369,2025-01-15 03:32:39.999999993,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,53
8370,2025-01-15 11:57:29.999999993,FIR115,L,FLW PURGE LOW ALM,53
8371,2025-01-15 12:01:09.999999993,V160,H,VLV POS FEED A HIGH ALM,53
8372,2025-01-15 12:27:59.999999993,FIR115,L NR,FLW PURGE LOW ALM RECOVERED,53
8373,2025-01-15 13:09:39.999999993,AIR002_2,H,SEP UFLW E CONC HIGH ALM,53
8374,2025-01-15 13:19:29.999999993,FIR123,H,FLW COND CW HIGH ALM,53
8375,2025-01-15 13:31:19.999999993,AIR003_3,H,PURGE C CONC HIGH ALM,53
8376,2025-01-15 13:40:19.999999993,AIR001_5,H,REACT FEED E CONC HIGH ALM,53
8377,2025-01-15 13:45:29.999999993,AIR001_1,L,REACT FEED A CONC LOW ALM,53
8378,2025-01-15 13:53:59.999999993,AIR003_5,H,PURGE E CONC HIGH ALM,53
8379,2025-01-15 14:09:19.999999993,AIR003_1,L,PURGE A CONC LOW ALM,53
8380,2025-01-15 14:13:59.999999993,AIR003_8,L,PURGE H CONC LOW ALM,53
8381,2025-01-15 14:14:09.999999993,AIR001_3,H,REACT FEED C CONC HIGH ALM,53
8382,2025-01-15 15:01:59.999999993,AIR001_4,H,REACT FEED D CONC HIGH ALM,53
8383,2025-01-15 15:09:49.999999993,AIR002_3,H,SEP UFLW F CONC HIGH ALM,53
8384,2025-01-15 15:20:49.999999993,K100,L,COMP WORK LOW ALM,53
8385,2025-01-15 15:23:29.999999993,AIR003_4,H,PURGE D CONC HIGH ALM,53
8386,2025-01-15 15:38:19.999999993,FIR114,L,FLW COMP RCYCL LOW ALM,53
8387,2025-01-15 16:11:39.999999993,TIR113,L,FLW FEED A LOW ALM,53
8388,2025-01-15 16:19:49.999999993,AIR003_7,L,PURGE G CONC LOW ALM,53
8389,2025-01-15 17:04:19.999999993,LIR110,L,LVL STRIP LOW ALM,53
8390,2025-01-15 17:09:39.999999993,TIR111,L,TEMP STRIP LOW ALM,53
8391,2025-01-15 17:10:49.999999993,FIR104,L,FLW REACT FEED LOW ALM,53
8392,2025-01-15 18:03:19.999999993,AIR001_6,L,REACT FEED F CONC LOW ALM,53
8393,2025-01-15 18:30:29.999999993,FIR122,L,FLW REACT CW LOW ALM,53
8394,2025-01-15 18:47:49.999999993,LIR110,LL,LVL STRIP LOW LOW ALM,53
8395,2025-01-15 18:58:09.999999992,FIR119,H,UFLW SEP HIGH ALM,53
8396,2025-01-15 19:07:59.999999993,AIR003_6,L,PURGE F CONC LOW ALM,53
8397,2025-01-15 19:08:59.999999994,AIR001_2,L,REACT FEED B CONC LOW ALM,53
8398,2025-01-15 19:16:29.999999994,V167,H,VLV POS PURGE HIGH ALM,53
8399,2025-01-15 19:17:19.999999994,FIR115,H,FLW PURGE HIGH ALM,53
8400,2025-01-15 19:55:59.999999993,AIR002_5,L,SEP UFLW H CONC LOW ALM,53
8401,2025-01-15 20:39:09.999999995,AIR003_2,L,PURGE B CONC LOW ALM,53
8402,2025-01-15 20:56:39.999999992,FIR102,H,FLW FEED E HIGH ALM,53
8403,2025-01-15 21:27:39.999999993,TIR118,L,TEMP SEP LOW ALM,53
8404,2025-01-15 21:45:09.999999995,FIR115,H NR,FLW PURGE HIGH ALM RECOVERED,53
8405,2025-01-15 21:58:29.999999994,PIR108,H,PRES REACT HIGH ALM,53
8406,2025-01-15 23:17:59.999999994,PIR108,HH,PRES REACT HIGH HIGH ALM,53
8407,2025-01-16 02:17:59.999999994,FIR102,H NR,FLW FEED E HIGH ALM RECOVERED,54
8408,2025-01-16 02:17:59.999999994,FIR114,L NR,FLW COMP RCYCL LOW ALM RECOVERED,54
8409,2025-01-16 02:17:59.999999994,FIR104,L NR,FLW REACT FEED LOW ALM RECOVERED,54
8410,2025-01-16 02:17:59.999999994,PIR108,H NR,PRES REACT HIGH ALM RECOVERED,54
8411,2025-01-16 02:17:59.999999994,TIR118,L NR,TEMP SEP LOW ALM RECOVERED,54
8412,2025-01-16 02:17:59.999999994,FIR119,H NR,UFLW SEP HIGH ALM RECOVERED,54
8413,2025-01-16 02:17:59.999999994,LIR110,LL NR,LVL STRIP LOW LOW ALM RECOVERED,54
8414,2025-01-16 02:17:59.999999994,TIR111,L NR,TEMP STRIP LOW ALM RECOVERED,54
8415,2025-01-16 02:17:59.999999994,K100,L NR,COMP WORK LOW ALM RECOVERED,54
8416,2025-01-16 02:17:59.999999994,TIR113,L NR,FLW FEED A LOW ALM RECOVERED,54
8417,2025-01-16 02:17:59.999999994,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED,54
8418,2025-01-16 02:17:59.999999994,AIR001_2,L NR,REACT FEED B CONC LOW ALM RECOVERED,54
8419,2025-01-16 02:17:59.999999994,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED,54
8420,2025-01-16 02:17:59.999999994,AIR001_4,H NR,REACT FEED D CONC HIGH ALM RECOVERED,54
8421,2025-01-16 02:17:59.999999994,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED,54
8422,2025-01-16 02:17:59.999999994,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED,54
8423,2025-01-16 02:17:59.999999994,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED,54
8424,2025-01-16 02:17:59.999999994,AIR003_2,L NR,PURGE B CONC LOW ALM RECOVERED,54
8425,2025-01-16 02:17:59.999999994,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED,54
8426,2025-01-16 02:17:59.999999994,AIR003_4,H NR,PURGE D CONC HIGH ALM RECOVERED,54
8427,2025-01-16 02:17:59.999999994,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED,54
8428,2025-01-16 02:17:59.999999994,AIR003_6,L NR,PURGE F CONC LOW ALM RECOVERED,54
8429,2025-01-16 02:17:59.999999994,AIR003_7,L NR,PURGE G CONC LOW ALM RECOVERED,54
8430,2025-01-16 02:17:59.999999994,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED,54
8431,2025-01-16 02:17:59.999999994,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,54
8432,2025-01-16 02:17:59.999999994,AIR002_3,H NR,SEP UFLW F CONC HIGH ALM RECOVERED,54
8433,2025-01-16 02:17:59.999999994,AIR002_5,L NR,SEP UFLW H CONC LOW ALM RECOVERED,54
8434,2025-01-16 02:17:59.999999994,FIR122,L NR,FLW REACT CW LOW ALM RECOVERED,54
8435,2025-01-16 02:17:59.999999994,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED,54
8436,2025-01-16 02:17:59.999999994,V160,H NR,VLV POS FEED A HIGH ALM RECOVERED,54
8437,2025-01-16 02:17:59.999999994,V167,H NR,VLV POS PURGE HIGH ALM RECOVERED,54
8438,2025-01-16 02:18:09.999999994,PIR108,HH NR,PRES REACT HIGH HIGH ALM RECOVERED,54
8439,2025-01-16 02:18:09.999999994,LIR110,L NR,LVL STRIP LOW ALM RECOVERED,54
8440,2025-01-16 03:27:09.999999994,AIR103_2,H,C FEED B CONC HIGH ALM,54
8441,2025-01-16 07:16:49.999999994,AIR001_6,L,REACT FEED F CONC LOW ALM,54
8442,2025-01-16 09:19:09.999999994,AIR003_6,L,PURGE F CONC LOW ALM,54
8443,2025-01-16 10:08:09.999999994,AIR002_3,L,SEP UFLW F CONC LOW ALM,54
8444,2025-01-17 22:58:19.999999994,AIR103_2,H NR,C FEED B CONC HIGH ALM RECOVERED,54
8445,2025-01-18 02:29:59.999999994,AIR002_2,L,SEP UFLW E CONC LOW ALM,54
8446,2025-01-18 02:48:19.999999994,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED,54
8447,2025-01-18 03:35:19.999999994,AIR002_2,L,SEP UFLW E CONC LOW ALM,54
8448,2025-01-18 06:48:49.999999994,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED,54
8449,2025-01-18 10:19:09.999999994,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED,54
8450,2025-01-18 12:36:29.999999994,AIR003_6,L NR,PURGE F CONC LOW ALM RECOVERED,54
8451,2025-01-18 16:09:29.999999994,AIR002_3,L,SEP UFLW F CONC LOW ALM,54
8452,2025-01-18 16:21:29.999999994,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED,54
8453,2025-01-18 16:40:29.999999994,AIR002_3,L,SEP UFLW F CONC LOW ALM,54
8454,2025-01-18 19:03:29.999999994,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED,54
8455,2025-01-18 20:13:29.999999994,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED,54
8456,2025-01-19 07:23:49.999999994,AIR003_3,H,PURGE C CONC HIGH ALM,54
8457,2025-01-19 07:28:59.999999994,AIR001_3,H,REACT FEED C CONC HIGH ALM,54
8458,2025-01-19 07:56:19.999999994,AIR001_1,L,REACT FEED A CONC LOW ALM,54
8459,2025-01-19 08:01:19.999999994,AIR003_1,L,PURGE A CONC LOW ALM,54
8460,2025-01-19 08:26:19.999999994,AIR002_2,H,SEP UFLW E CONC HIGH ALM,54
8461,2025-01-19 08:47:29.999999994,AIR001_6,L,REACT FEED F CONC LOW ALM,54
8462,2025-01-19 09:25:29.999999994,AIR001_2,L,REACT FEED B CONC LOW ALM,54
8463,2025-01-19 09:34:49.999999994,FIR123,H,FLW COND CW HIGH ALM,54
8464,2025-01-19 09:44:49.999999994,AIR003_6,L,PURGE F CONC LOW ALM,54
8465,2025-01-19 09:56:19.999999994,AIR001_5,H,REACT FEED E CONC HIGH ALM,54
8466,2025-01-19 10:09:29.999999994,FIR100,H,FLW FEED A HIGH ALM,54
8467,2025-01-19 10:20:29.999999994,FIR115,L,FLW PURGE LOW ALM,54
8468,2025-01-19 10:28:49.999999994,V160,H,VLV POS FEED A HIGH ALM,54
8469,2025-01-19 10:50:09.999999994,V167,L,VLV POS PURGE LOW ALM,54
8470,2025-01-19 10:51:39.999999994,AIR003_8,L,PURGE H CONC LOW ALM,54
8471,2025-01-19 11:26:49.999999994,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED,54
8472,2025-01-19 11:26:49.999999994,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED,54
8473,2025-01-19 11:39:49.999999994,AIR001_2,L NR,REACT FEED B CONC LOW ALM RECOVERED,54
8474,2025-01-19 11:51:29.999999994,AIR003_6,L NR,PURGE F CONC LOW ALM RECOVERED,54
8475,2025-01-19 11:52:09.999999994,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED,54
8476,2025-01-19 11:58:09.999999994,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED,54
8477,2025-01-19 11:58:49.999999994,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED,54
8478,2025-01-19 12:22:59.999999994,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED,54
8479,2025-01-19 12:53:59.999999994,AIR003_3,L,PURGE C CONC LOW ALM,54
8480,2025-01-19 12:54:39.999999994,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED,54
8481,2025-01-19 12:59:19.999999994,V160,H NR,VLV POS FEED A HIGH ALM RECOVERED,54
8482,2025-01-19 13:09:59.999999994,AIR001_3,L,REACT FEED C CONC LOW ALM,54
8483,2025-01-19 13:19:19.999999994,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED,54
8484,2025-01-19 13:27:29.999999994,FIR100,H NR,FLW FEED A HIGH ALM RECOVERED,54
8485,2025-01-19 13:28:39.999999994,V167,L NR,VLV POS PURGE LOW ALM RECOVERED,54
8486,2025-01-19 13:40:59.999999994,FIR115,L NR,FLW PURGE LOW ALM RECOVERED,54
8487,2025-01-19 14:54:49.999999994,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,54
8488,2025-01-19 15:46:39.999999994,AIR001_1,H,REACT FEED A CONC HIGH ALM,54
8489,2025-01-19 15:49:29.999999994,FIR123,L,FLW COND CW LOW ALM,54
8490,2025-01-19 15:54:19.999999994,AIR003_1,H,PURGE A CONC HIGH ALM,54
8491,2025-01-19 16:13:39.999999994,AIR003_8,H,PURGE H CONC HIGH ALM,54
